objectID,title,artistDisplayName,artistNationality,objectDate,objectBeginDate,objectEndDate,department,classification,medium,repository,objectURL,period,clean_title
260306,Lise Lotte Lindström,Frank Eugene,American,1900s,1900,1909,Photographs,Photographs,Platinum print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260306,1900-1950,lise lotte lindstr m
260307,Baroness Haltvayne,Frank Eugene,American,1900s,1900,1909,Photographs,Photographs,Platinum print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260307,1900-1950,baroness haltvayne
260308,Maria von Seidl,Frank Eugene,American,1900s,1900,1909,Photographs,Photographs,Platinum print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260308,1900-1950,maria von seidl
260309,Marie Struthers,Frank Eugene,American,1890–1903,1890,1903,Photographs,Photographs,Platinum print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260309,1900-1950,marie struthers
260310,The Pearl Necklace,Frank Eugene,American,1900–1909,1900,1909,Photographs,Photographs,Platinum print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260310,1900-1950,the pearl necklace
260311,Dolly Varden,Frank Eugene,American,1900s,1900,1909,Photographs,Photographs,Platinum print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260311,1900-1950,dolly varden
260313,Lydia Leslie Lydie - Candlestick,Frank Eugene,American,1900s,1900,1909,Photographs,Photographs,Platinum print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260313,1900-1950,lydia leslie lydie candlestick
260325,"A Study, No. 1","Rudolph Eickemeyer, Jr.",American,1901,1901,1901,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260325,1900-1950,a study no
260326,[Ships Dockside in a Harbor],"Rudolph Eickemeyer, Jr.",American,ca. 1900,1898,1902,Photographs,Photographs,Platinum print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260326,1900-1950,ships dockside in a harbor
260327,[Ships on a Beach with Two Long Boats and Two Men Sweeping],"Rudolph Eickemeyer, Jr.",American,ca. 1900,1898,1902,Photographs,Photographs,Platinum print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260327,1900-1950,ships on a beach with two long boats and two men sweeping
260328,The Bridal Rose,"Rudolph Eickemeyer, Jr.",American,1900,1900,1900,Photographs,Photographs,Photogravure,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260328,1900-1950,the bridal rose
260334,Midtown,Brett Weston,American,1945,1945,1945,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260334,1900-1950,midtown
260335,Sutton Place,Brett Weston,American,1945,1945,1945,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260335,1900-1950,sutton place
260336,End of Forty-Second Street,Brett Weston,American,1945,1945,1945,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260336,1900-1950,end of forty second street
260337,Manhattan Courtyard,Brett Weston,American,1945,1945,1945,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260337,1900-1950,manhattan courtyard
260338,Forty-Seventh Street,Brett Weston,American,1945,1945,1945,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260338,1900-1950,forty seventh street
260339,Brownstone in the Fifties,Brett Weston,American,1947,1947,1947,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260339,1900-1950,brownstone in the fifties
260340,"Church Door, Bowery",Brett Weston,American,1946,1946,1946,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260340,1900-1950,church door bowery
260341,"Skylight, Midtown",Brett Weston,American,1947,1947,1947,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260341,1900-1950,skylight midtown
260342,Brooklyn Bridge,Brett Weston,American,1946,1946,1946,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260342,1900-1950,brooklyn bridge
260343,Brooklyn Beachcomber,Brett Weston,American,1945,1945,1945,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260343,1900-1950,brooklyn beachcomber
260344,"Church, Brooklyn Outskirts",Brett Weston,American,1945,1945,1945,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260344,1900-1950,church brooklyn outskirts
260345,Washington Square,Brett Weston,American,1945,1945,1945,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260345,1900-1950,washington square
260381,"[Miss Olive Floyd, Age Five]",Frances S. Allen,American,1906,1906,1906,Photographs,Photographs,Platinum print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260381,1900-1950,miss olive floyd age five
260382,Olive Floyd,Frances S. Allen,American,"1890s–1900s, printed ca. 1900",1890,1909,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260382,1900-1950,olive floyd
260383,"Mrs. Andress Small Floyd, Mrs. Alice Downing Hart Floyd, and their daughter Olive",Alice Austen,American,"1890s–1900s, printed ca. 1900",1890,1909,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260383,1900-1950,mrs andress small floyd mrs alice downing hart floyd and their daughter olive
260384,Mr. Andress Small Floyd and his daughter Olive,Alice Austen,American,ca. 1900,1898,1902,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260384,1900-1950,mr andress small floyd and his daughter olive
260385,"[Washroom in the Dog Run of Floyd Burroughs's Home, Hale County, Alabama]",Walker Evans,American,"1936, printed 1971",1936,1936,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260385,1900-1950,washroom in the dog run of floyd burroughs s home hale county alabama
260386,"Lettuce Growing, Salinas Vallery, California, February",Dorothea Lange,American,"1939, printed ca. 1972",1939,1939,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260386,1900-1950,lettuce growing salinas vallery california february
260387,"Abandoned Farm in the Dustbowl, Coldwater District, near Dalhart, Texas, June",Dorothea Lange,American,"1938, printed ca. 1972",1938,1938,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260387,1900-1950,abandoned farm in the dustbowl coldwater district near dalhart texas june
260388,"Pea Pickers Line Up on Edge of Field at Weigh Scale, near Calipatria, Imperial Valley, California, February",Dorothea Lange,American,"1939, printed ca. 1972",1939,1939,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260388,1900-1950,pea pickers line up on edge of field at weigh scale near calipatria imperial valley california february
260389,"Migratory Famillies at 7 A.M. near Imperial Valley, California, February",Dorothea Lange,American,"1939, printed ca. 1972",1939,1939,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260389,1900-1950,migratory famillies at a m near imperial valley california february
260390,"Backyards-- Between 138th and 139th Street, Bronx, New York, November 1936",Russell Lee,American,"1936, printed ca. 1972",1936,1936,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260390,1900-1950,backyards between th and th street bronx new york november
260391,"Picnickers Along Route 12-A near Hanover, New Hampshire, August",Jack Delano,"American, born Russia",1941,1941,1941,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260391,1900-1950,picnickers along route a near hanover new hampshire august
260392,"A Wonderful Town, Chicago, Illinois",John Vachon,American,1941,1941,1941,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260392,1900-1950,a wonderful town chicago illinois
260393,"Odessa, Nebraska",John Vachon,American,1940,1940,1940,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260393,1900-1950,odessa nebraska
260394,"Highway to New Mexico, The Route Many Refugees Cross, June",Dorothea Lange,American,"1938, printed ca. 1972",1938,1938,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260394,1900-1950,highway to new mexico the route many refugees cross june
260395,"Squatter's Camp, Salinas County, California",Dorothea Lange,American,"1939, printed ca. 1972",1939,1939,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260395,1900-1950,squatter s camp salinas county california
260396,"[Company Houses for Steel Mill Workers, Birmingham, Alabama]",Walker Evans,American,"1936, printed 1971",1936,1936,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260396,1900-1950,company houses for steel mill workers birmingham alabama
260400,"Cotton Pickers at 6:30 a.m., Pulaski Co., Arkansas",Ben Shahn,"American, born Lithuania","1935, printed 1971",1935,1935,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260400,1900-1950,cotton pickers at a m pulaski co arkansas
260401,"Mr. Keele, Merchant and President of the Farm Bureau in Front of General Store, Pietown, New Mexico",Russell Lee,American,"1940, printed ca. 1972",1940,1940,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260401,1900-1950,mr keele merchant and president of the farm bureau in front of general store pietown new mexico
260402,"Detail of Front of Store Building, Mogollon, New Mexico",Russell Lee,American,"June 1940, printed ca. 1972",1940,1940,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260402,1900-1950,detail of front of store building mogollon new mexico
260403,"Jersey City, New Jersey, April 1939",Arthur Rothstein,American,1939,1939,1939,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260403,1900-1950,jersey city new jersey april
260404,"Main Street of County Seat, Alabama",Walker Evans,American,"1936, printed 1971",1936,1936,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260404,1900-1950,main street of county seat alabama
260405,"Sharecropper's Children, Fuguay Spring, North Carolina, September 1935",Arthur Rothstein,American,1935,1935,1935,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260405,1900-1950,sharecropper s children fuguay spring north carolina september
260406,"[Street Scene, Vicksburg, Mississippi]",Walker Evans,American,"1936, printed 1971",1936,1936,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260406,1900-1950,street scene vicksburg mississippi
260407,Birmingham Boarding House,Walker Evans,American,"1936, printed 1971",1936,1936,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260407,1900-1950,birmingham boarding house
260408,"View of Easton, Pennsylvania",Walker Evans,American,"1935, printed 1971",1935,1935,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260408,1900-1950,view of easton pennsylvania
260410,"[Houses in the Negro Quarter, Vicksburg, Mississippi]",Walker Evans,American,"1936, printed 1971",1936,1936,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260410,1900-1950,houses in the negro quarter vicksburg mississippi
260411,"Dustbowl Farmer with Son near Cland, New Mexico, June",Dorothea Lange,American,"1938, printed ca. 1972",1938,1938,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260411,1900-1950,dustbowl farmer with son near cland new mexico june
260634,"[Brooklyn Bridge, New York]",Walker Evans,American,"1929, printed ca. 1970",1929,1929,Photographs,Photographs,Gelatin silver print,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/260634,1900-1950,brooklyn bridge new york
